"02.7.2014","1.000,00","1.000,00","1.000,00","1.000,00","0,00","38","38.000","38.000"
"23.4.2014","1.000,00","1.000,00","1.000,00","1.000,00","0,00","53","53.000","53.000"
"25.2.2014","1.000,00","1.000,00","1.000,00","1.000,00","0,00","47","47.000","47.000"
"15.12.2015","1.000,00","1.000,00","1.000,00","1.000,00","0,00","43","43.000","43.000"
"04.9.2015","1.000,00","1.000,00","1.000,00","1.000,00","0,00","88","88.000","88.000"
"06.7.2015","1.000,00","1.000,00","1.000,00","1.000,00","0,00","43","43.000","43.000"
"09.3.2015","1.000,00","1.000,00","1.000,00","1.000,00","0,00","54","54.000","54.000"
"28.12.2016","1.500,00","1.500,00","1.500,00","1.500,00","50,00","86","129.000","129.000"
"25.7.2016","1.000,00","1.000,00","1.000,00","1.000,00","0,00","51","51.000","51.000"
"04.2.2016","1.000,00","1.000,00","1.000,00","1.000,00","0,00","35","35.000","35.000"
"14.12.2017","1.500,00","1.500,00","1.500,00","1.500,00","0,00","28","42.000","42.000"
"01.12.2017","1.500,00","1.500,00","1.500,00","1.500,00","0,00","45","67.500","67.500"
"29.11.2017","1.500,00","1.500,00","1.500,00","1.500,00","0,00","41","61.500","61.500"
"23.11.2017","1.500,00","1.500,00","1.500,00","1.500,00","0,00","108","162.000","162.000"
"15.3.2017","1.500,00","1.500,00","1.500,00","1.500,00","0,00","56","84.000","84.000"
"31.1.2017","1.500,00","1.500,00","1.500,00","1.500,00","0,00","43","64.500","64.500"
"26.1.2017","1.500,00","1.500,00","1.500,00","1.500,00","0,00","25","37.500","37.500"
"23.1.2017","1.500,00","1.500,00","1.500,00","1.500,00","0,00","48","72.000","72.000"
"17.1.2017","1.500,00","1.500,00","1.500,00","1.500,00","0,00","38","57.000","57.000"
"01.10.2019","1.800,00","1.800,00","1.800,00","1.800,00","0,00","47","84.600","84.600"
"06.8.2019","1.800,00","1.800,00","1.800,00","1.800,00","0,00","27","48.600","48.600"
"16.5.2019","1.800,00","1.800,00","1.800,00","1.800,00","0,00","38","68.400","68.400"
"07.3.2019","1.800,00","1.800,00","1.800,00","1.800,00","20,00","75","135.000","135.000"
"27.1.2020","1.800,00","1.800,00","1.800,00","1.800,00","0,00","105","189.000","189.000"
"21.1.2020","1.800,00","1.800,00","1.800,00","1.800,00","0,00","73","131.400","131.400"
